Id;Text;TitleName;PublishedAt;Experience;Currency;SalaryFrom;SalaryTo;Schedule;Url;Employer;Lat;Lon
51419453;lawyer;старший юрист по работе с торговыми сетями и антимонопольной практике;2022-04-18;between1And3;RUR;;150000.0;fullDay;https://hh.ru/vacancy/51419453;Группа ПРОДО;55.774527;37.587092999999996
54931303;lawyer;младший юрисконсульт;2022-04-28;between1And3;RUR;55000.0;65000.0;fullDay;https://hh.ru/vacancy/54931303;ИНВИТЕК МЕНЕДЖМЕНТ;;
54979309;lawyer;юрист-международник;2022-04-21;between1And3;RUR;100000.0;;fullDay;https://hh.ru/vacancy/54979309;НПО Биомедицинские Инновационные Технологии;;
55080893;lawyer;юрист;2022-04-26;between1And3;RUR;;50000.0;fullDay;https://hh.ru/vacancy/55080893;УК ЮрСтрим;55.742539;37.617824
54734224;lawyer;судебный юрист;2022-04-22;between1And3;RUR;80000.0;120000.0;fullDay;https://hh.ru/vacancy/54734224;Брок-Инвест-Сервис;55.703652000000005;37.692546
55039040;lawyer;юрист (банкротство);2022-04-25;between1And3;RUR;65000.0;;fullDay;https://hh.ru/vacancy/55039040;Один к одному;55.758731999999995;37.640183
54931385;lawyer;юрист первичного приема;2022-04-19;between1And3;RUR;100000.0;250000.0;fullDay;https://hh.ru/vacancy/54931385;ГУДВИЛЛ;;
54731399;lawyer;юрист;2022-04-29;between1And3;RUR;50000.0;55000.0;fullDay;https://hh.ru/vacancy/54731399;ПОЛИВАЛЕНТ;55.743325;37.650532
54525633;lawyer;младший юрист;2022-04-28;between1And3;RUR;50000.0;65000.0;fullDay;https://hh.ru/vacancy/54525633;МР ЛИГАЛ;55.711691;37.581451
54416004;lawyer;юрист (исполнительное производство);2022-04-25;between1And3;RUR;;56500.0;fullDay;https://hh.ru/vacancy/54416004;Human Capital;;
54570403;lawyer;ведущий юрисконсульт центра судебно-претензионной работы;2022-04-20;between1And3;RUR;;90000.0;fullDay;https://hh.ru/vacancy/54570403;Национальный исследовательский университет Высшая школа экономики;;
54959538;lawyer;младший юрист;2022-04-20;between1And3;RUR;70000.0;;fullDay;https://hh.ru/vacancy/54959538;Воентелеком-Сервис;55.769737;37.517114
54881001;lawyer;младший юрист;2022-04-18;between1And3;RUR;60000.0;;fullDay;https://hh.ru/vacancy/54881001;Резанов Петр Григорьевич;55.634552;37.430983000000005
50582541;lawyer;помощник юриста;2022-04-25;between1And3;RUR;30000.0;40000.0;fullDay;https://hh.ru/vacancy/50582541;Human Capital;;
54527623;lawyer;юрист-представитель;2022-04-29;between1And3;RUR;60000.0;110000.0;fullDay;https://hh.ru/vacancy/54527623;Prima Consulting;55.81489200000001;37.574157
54692161;lawyer;юрист;2022-04-25;between1And3;RUR;50000.0;65000.0;fullDay;https://hh.ru/vacancy/54692161;Профистаф;55.70884100000001;37.622621
54909843;lawyer;младший юрист;2022-04-19;between1And3;RUR;;55000.0;fullDay;https://hh.ru/vacancy/54909843;Cитидрайв;55.805791000000006;37.520348
54982377;lawyer;юрисконсульт;2022-04-21;between1And3;RUR;54000.0;;fullDay;https://hh.ru/vacancy/54982377;ГОУ ВО Московской области Московский государственный областной университет;55.763088;37.675505
54632714;lawyer;юрист первичного приёма;2022-04-15;between1And3;RUR;100000.0;160000.0;fullDay;https://hh.ru/vacancy/54632714;Юридическое Агентство Гиперион;;
50562921;lawyer;юрист судебной группы (жкх);2022-04-19;between1And3;RUR;70000.0;70000.0;fullDay;https://hh.ru/vacancy/50562921;Ассоциация управляющих многоквартирными домами Основа;;
54915686;lawyer;помощник юриста (юрист-регистратор);2022-04-19;between1And3;RUR;45000.0;45000.0;fullDay;https://hh.ru/vacancy/54915686;МегаСтрой;55.665639;37.547567
54468485;lawyer;юрист правового отдела (жкх);2022-04-18;between1And3;RUR;80000.0;;fullDay;https://hh.ru/vacancy/54468485;ЖИЛЭНЕРГО;;
54892494;lawyer;юрист;2022-04-18;between1And3;RUR;70000.0;;fullDay;https://hh.ru/vacancy/54892494;ЮК Грифон;;
54673869;lawyer;помощник юрисконсульта;2022-04-21;between1And3;RUR;60000.0;60000.0;fullDay;https://hh.ru/vacancy/54673869;Современная защита;55.756817000000005;37.632305
54844268;lawyer;юрист - консультант;2022-04-15;between1And3;RUR;;250000.0;fullDay;https://hh.ru/vacancy/54844268;МИР Юстиции (ООО МИР);55.76994499999999;37.604493
54957085;lawyer;помощник юриста;2022-04-20;between1And3;RUR;40000.0;;fullDay;https://hh.ru/vacancy/54957085;Независимая экспертная оценка Вега;;
54517683;lawyer;старший юрист судебно-претензионного отдела;2022-04-11;between1And3;RUR;138000.0;138000.0;fullDay;https://hh.ru/vacancy/54517683;SUNLIGHT/САНЛАЙТ;55.790130000000005;37.380354
54858265;lawyer;младший юрист/помощник руководителя;2022-04-15;between1And3;RUR;;70000.0;fullDay;https://hh.ru/vacancy/54858265;Правёж;55.793586;37.493326
54797181;lawyer;младший юрист;2022-04-13;between1And3;RUR;60000.0;80000.0;fullDay;https://hh.ru/vacancy/54797181;LTG Consulting;55.723328;37.621210999999995
54813081;lawyer;офис-менеджер (помощник юриста);2022-04-14;between1And3;RUR;65000.0;;fullDay;https://hh.ru/vacancy/54813081;ЛИГАЛ АРТ;55.746613;37.577975
54800552;lawyer;юрист;2022-04-13;between1And3;RUR;70000.0;100000.0;fullDay;https://hh.ru/vacancy/54800552;Моисеенко Ольга Олеговна;55.705564;37.661716
54843537;lawyer;юрисконсульт;2022-04-15;between1And3;RUR;70000.0;;fullDay;https://hh.ru/vacancy/54843537;Монолит, Объединение;;
54856481;lawyer;помощник юриста/младший юрист;2022-04-15;between1And3;RUR;55000.0;;fullDay;https://hh.ru/vacancy/54856481;Юридический центр промышленной экологии;55.76570600000001;37.611571999999995
54811864;lawyer;ведущий юрист (работа с договорами);2022-04-14;between1And3;RUR;;100000.0;fullDay;https://hh.ru/vacancy/54811864;Строительная компания ФЛАН - М;55.80653;37.504681
54160608;lawyer;юрист;2022-04-20;between1And3;RUR;70000.0;70000.0;fullDay;https://hh.ru/vacancy/54160608;ITM;55.84024;37.492024
54986761;lawyer;юрист;2022-04-21;between1And3;RUR;60000.0;75000.0;fullDay;https://hh.ru/vacancy/54986761;Интернешнл Консалт Групп;55.7482660512;37.5403891177
54693810;lawyer;юрисконсульт;2022-04-08;between1And3;RUR;100000.0;110000.0;fullDay;https://hh.ru/vacancy/54693810;ГАРАНТ;;
54764245;lawyer;юрист;2022-04-18;between1And3;RUR;;80000.0;fullDay;https://hh.ru/vacancy/54764245;Solid Case;55.745068;37.603487
54465446;lawyer;юрисконсульт;2022-04-22;between1And3;RUR;50000.0;;fullDay;https://hh.ru/vacancy/54465446;РОЭЛ Групп;55.681712;37.516449
54846961;lawyer;младший юрист/ юрист;2022-04-15;between1And3;RUR;50000.0;;fullDay;https://hh.ru/vacancy/54846961;WiseAdvice;55.718323999999996;37.791989
54605002;lawyer;оператор юридического call-центра (помощник юриста);2022-04-29;between1And3;RUR;60000.0;120000.0;fullDay;https://hh.ru/vacancy/54605002;Третий Рим;;
54856665;lawyer;юрист;2022-04-15;between1And3;RUR;100000.0;200000.0;fullDay;https://hh.ru/vacancy/54856665;Местникова Наталья Владимировна;;
54887011;lawyer;юрист;2022-04-18;between1And3;RUR;60000.0;;fullDay;https://hh.ru/vacancy/54887011;Грасис;55.732164000000004;37.545617
54817584;lawyer;юрист первичного приёма;2022-04-14;between1And3;RUR;90000.0;300000.0;fullDay;https://hh.ru/vacancy/54817584;Адэлант;55.763923;37.606442
54673145;lawyer;администратор юридического отдела;2022-04-14;between1And3;RUR;50000.0;60000.0;fullDay;https://hh.ru/vacancy/54673145;Современная защита;55.756817000000005;37.632305
54638952;lawyer;юрист первичного приема;2022-04-14;between1And3;RUR;;250000.0;fullDay;https://hh.ru/vacancy/54638952;МИР Юстиции (ООО МИР);55.76994499999999;37.604493
54878664;lawyer;юрист;2022-04-18;between1And3;RUR;60000.0;65000.0;fullDay;https://hh.ru/vacancy/54878664;Грасис;55.732164000000004;37.545617
54757414;lawyer;юрисконсульт;2022-04-12;between1And3;RUR;;80000.0;fullDay;https://hh.ru/vacancy/54757414;КЛЮЧАВТО;55.83028;37.404815
52481760;lawyer;юрист (иски в сфере земельных отношений);2022-04-22;between1And3;RUR;60000.0;60000.0;fullDay;https://hh.ru/vacancy/52481760;АНО Центр развития Среда возможностей;55.750028;37.534397
54516720;lawyer;юрисконсульт;2022-04-13;between1And3;RUR;80000.0;;fullDay;https://hh.ru/vacancy/54516720;Созидание;;
54971595;lawyer;юрист;2022-04-21;between1And3;RUR;40000.0;60000.0;fullDay;https://hh.ru/vacancy/54971595;Юридическая компания ЛОРД;55.70399200000001;37.625909
54588590;lawyer;ведущий юрист;2022-04-05;between1And3;RUR;120000.0;150000.0;fullDay;https://hh.ru/vacancy/54588590;КПЦ Ваш Юрист;55.704002;37.656514
54766378;lawyer;юрист;2022-04-12;between1And3;RUR;60000.0;100000.0;fullDay;https://hh.ru/vacancy/54766378;Сервис Транс Групп;55.846674;37.567267
54782216;lawyer;главный специалист (юрист с опытом процедур банкротства);2022-04-13;between1And3;RUR;90000.0;120000.0;fullDay;https://hh.ru/vacancy/54782216;ИНТЕР РАО ОЦО;55.704184;37.586149
54896825;lawyer;старший специалист по закупкам (юрист);2022-04-18;between1And3;RUR;60000.0;70000.0;fullDay;https://hh.ru/vacancy/54896825;Финансовый университет при Правительстве РФ;55.800301;37.528801
51843819;lawyer;юрисконсульт;2022-04-29;between1And3;RUR;50000.0;60000.0;fullDay;https://hh.ru/vacancy/51843819;ФКУ ГБ МСЭ по Московской области;55.808963;37.477498
54659449;lawyer;корпоративный юрист;2022-04-11;between1And3;RUR;80000.0;120000.0;fullDay;https://hh.ru/vacancy/54659449;Брок-Инвест-Сервис;55.703652000000005;37.692546
54321973;lawyer;помощник юриста;2022-04-22;between1And3;RUR;;50000.0;fullDay;https://hh.ru/vacancy/54321973;ВЭР;55.749511;37.537083
54586702;lawyer;юрист/представитель (адвокат);2022-04-29;between1And3;RUR;60000.0;70000.0;fullDay;https://hh.ru/vacancy/54586702;Правопорядок;55.728469;37.61291
54772928;lawyer;юрист (специалист юридического отдела);2022-04-12;between1And3;RUR;30000.0;50000.0;fullDay;https://hh.ru/vacancy/54772928;БФЛЦ;;
54569865;lawyer;миграционный юрист;2022-04-04;between1And3;RUR;80000.0;80000.0;fullDay;https://hh.ru/vacancy/54569865;Миграционный Центр;55.772801;37.678757
54856949;lawyer;юрисконсульт;2022-04-15;between1And3;RUR;90000.0;100000.0;fullDay;https://hh.ru/vacancy/54856949;Кадровое Агентство Уникальных Специалистов;55.633658;37.520024
54900240;lawyer;юрист судебно-претензионной работы;2022-04-18;between1And3;RUR;60000.0;80000.0;fullDay;https://hh.ru/vacancy/54900240;Экспертно-Правовой Центр;55.782623;37.723366999999996
54203841;lawyer;юрисконсульт / юрист первичного приема / юрист;2022-04-12;between1And3;RUR;100000.0;;fullDay;https://hh.ru/vacancy/54203841;Арта;55.769185;37.634506
54713659;lawyer;медицинский юрист;2022-04-11;between1And3;RUR;80000.0;136000.0;fullDay;https://hh.ru/vacancy/54713659;HR.Vision;55.693509999999996;37.660548
54675796;lawyer;юрисконсульт;2022-04-08;between1And3;RUR;74340.0;;fullDay;https://hh.ru/vacancy/54675796;МУП Инженерные Сети г. Долгопрудного;56.01242;37.474920000000004
53206480;lawyer;юрисконсульт;2022-04-15;between1And3;RUR;30000.0;;fullDay;https://hh.ru/vacancy/53206480;ФГБУ ФКП Росреестра, г. Москва;;
54595386;lawyer;помощник юриста;2022-04-05;between1And3;RUR;50000.0;70000.0;fullDay;https://hh.ru/vacancy/54595386;Команда адвоката Жарова;;
53999153;lawyer;юрист;2022-04-01;between1And3;RUR;85000.0;;fullDay;https://hh.ru/vacancy/53999153;Project First;55.778487;37.672379
54670186;lawyer;юрисконсульт;2022-04-08;between1And3;RUR;;84000.0;fullDay;https://hh.ru/vacancy/54670186;Группа Компаний Мечел;55.7968;37.549453
54779952;lawyer;юрист в сфере жкх;2022-04-13;between1And3;RUR;75000.0;;fullDay;https://hh.ru/vacancy/54779952;Диспозитивная Защита;;
54695526;lawyer;юрист, удаленно (об ипотеке/залоге недвижимости n 102-фз);2022-04-09;between1And3;RUR;;70000.0;remote;https://hh.ru/vacancy/54695526;Красный Джин;;
52658641;lawyer;юрист в отдел региональной судебной работы;2022-04-02;between1And3;RUR;70000.0;;fullDay;https://hh.ru/vacancy/52658641;Страховая группа МАКС;;
54842623;lawyer;налоговый юрист;2022-04-15;between1And3;RUR;;70000.0;fullDay;https://hh.ru/vacancy/54842623;Адвокатское бюро;;
54914965;lawyer;юрист-правовед;2022-04-19;between1And3;RUR;40000.0;;fullDay;https://hh.ru/vacancy/54914965;Коллекторское агентство АКЦЕПТ;55.706254;37.557547
54569186;lawyer;ассистент юридического отдела;2022-04-13;between1And3;RUR;35000.0;35000.0;fullDay;https://hh.ru/vacancy/54569186;Страховая группа МАКС;;
54571088;lawyer;юрист;2022-04-04;between1And3;RUR;90000.0;;fullDay;https://hh.ru/vacancy/54571088;школа Лидеры;55.671331;37.445814
54821234;lawyer;юрист в сфере банкротства;2022-04-14;between1And3;RUR;80000.0;;fullDay;https://hh.ru/vacancy/54821234;Кубарь Игорь Игоревич;;
54772345;lawyer;помощник адвоката;2022-04-12;between1And3;RUR;50000.0;60000.0;fullDay;https://hh.ru/vacancy/54772345;Адвокатское бюро Сазонов и партнеры;55.684771999999995;37.585404
54702590;lawyer;юрисконсульт;2022-04-10;between1And3;RUR;50000.0;;fullDay;https://hh.ru/vacancy/54702590;Бизнес-Развитие;;
53937391;lawyer;юрисконсульт судебного отдела;2022-04-13;between1And3;RUR;60000.0;75000.0;fullDay;https://hh.ru/vacancy/53937391;Центр Долгового Управления;55.664471999999996;37.599238
54660232;lawyer;ведущий юрист;2022-04-07;between1And3;RUR;60000.0;140000.0;fullDay;https://hh.ru/vacancy/54660232;Центурион;55.765057999999996;37.622082
43749770;lawyer;юрист тендерного отдела;2022-04-11;between1And3;RUR;70000.0;;fullDay;https://hh.ru/vacancy/43749770;Аспект;;
54817932;lawyer;юрист по правовой экспертизе документов;2022-04-14;between1And3;RUR;40000.0;;fullDay;https://hh.ru/vacancy/54817932;ЭЛКОД, группа компаний;55.810076;37.509083000000004
54786365;lawyer;младший юрист;2022-04-13;between1And3;RUR;;50000.0;fullDay;https://hh.ru/vacancy/54786365;НПО Орион;;
54771543;lawyer;юрисконсульт;2022-04-12;between1And3;RUR;70000.0;;fullDay;https://hh.ru/vacancy/54771543;НТЦ Модуль;55.803499;37.547755
54137796;lawyer;юрист судебного отдела (взыскание дебиторской задолженности);2022-04-01;between1And3;RUR;;75000.0;fullDay;https://hh.ru/vacancy/54137796;ЖИЛЭНЕРГО;;
54467586;lawyer;юрист/тендерный специалист;2022-04-04;between1And3;RUR;80000.0;;fullDay;https://hh.ru/vacancy/54467586;Капитал-Групп;;
52109955;lawyer;младший юрист;2022-04-14;between1And3;RUR;;60000.0;fullDay;https://hh.ru/vacancy/52109955;Гамма-Центр (банковское оборудование);55.898593000000005;37.540892
54858524;lawyer;помощник судебного юриста;2022-04-15;between1And3;RUR;30000.0;30000.0;fullDay;https://hh.ru/vacancy/54858524;Юридическая копания Легион лигал;;
51001451;lawyer;юрист в юридический отдел;2022-04-12;between1And3;RUR;25000.0;35000.0;fullDay;https://hh.ru/vacancy/51001451;МРУ Росалкогольрегулирования по Центральному федеральному округу;55.765777;37.557547
54597476;lawyer;специалист 1 разряда / юрист;2022-04-05;between1And3;RUR;45000.0;60000.0;fullDay;https://hh.ru/vacancy/54597476;Управление Федеральной службы государственной статистики по г. Москве и Московской области;55.821128;37.492518
54558581;lawyer;юрисконсульт;2022-04-04;between1And3;RUR;40000.0;50000.0;fullDay;https://hh.ru/vacancy/54558581;Коммунальный Сервис;;
54597235;lawyer;юрист (специалист 1 разряда);2022-04-05;between1And3;RUR;45000.0;60000.0;fullDay;https://hh.ru/vacancy/54597235;Управление Федеральной службы государственной статистики по г. Москве и Московской области;55.821128;37.492518
54689452;lawyer;юрист-представитель;2022-04-08;between1And3;RUR;50000.0;100000.0;fullDay;https://hh.ru/vacancy/54689452;ЮК ГАРАНТ защита дольщиков;55.811856999999996;37.603953999999995
53214769;lawyer;младший юрист/юрист (договорное и корпоративное право);2022-04-04;between1And3;RUR;55000.0;70000.0;fullDay;https://hh.ru/vacancy/53214769;Coral Club;55.741434;37.509173
54690351;lawyer;юрист (законотворчество);2022-04-08;between1And3;RUR;50000.0;55000.0;fullDay;https://hh.ru/vacancy/54690351;ФГБУ Федеральный экспертно-правовой центр агропромышленного комплекса;;
54629984;lawyer;помощник юриста;2022-04-06;between1And3;RUR;;40500.0;fullDay;https://hh.ru/vacancy/54629984;Морское агентство группы Посейдон;55.770401;37.599175
52159196;lawyer;юрист по банкротству;2022-04-08;between1And3;RUR;60000.0;;fullDay;https://hh.ru/vacancy/52159196;Адвокат по банкротству;55.708988;37.626502
54738910;lawyer;юрист;2022-04-11;between1And3;RUR;50000.0;60000.0;fullDay;https://hh.ru/vacancy/54738910;Производственная компания Фуд Рев;55.758412;37.751546999999995
54566113;lawyer;корпоративный юрист;2022-04-04;between1And3;RUR;65000.0;75000.0;fullDay;https://hh.ru/vacancy/54566113;МИР АДРЕСОВ;55.88604399999999;37.67846
54633399;lawyer;помощник юриста;2022-04-06;between1And3;RUR;50000.0;;fullDay;https://hh.ru/vacancy/54633399;КПЦ Ваш Юрист;55.704002;37.656514
54628154;lawyer;помощник юриста / младший юрист;2022-04-06;between1And3;RUR;30000.0;40000.0;fullDay;https://hh.ru/vacancy/54628154;Де Вере Групп;55.740426;37.591386
54593366;lawyer;юрисконсульт;2022-04-05;between1And3;RUR;40000.0;55000.0;fullDay;https://hh.ru/vacancy/54593366;ГБУ города Москвы Жилищник района Ясенево;55.615527;37.536311
54733745;lawyer;юрист (судебный представитель);2022-04-11;between1And3;RUR;;60000.0;fullDay;https://hh.ru/vacancy/54733745;ЮК Громов и Партнеры;55.77755500000001;37.649454
54615979;lawyer;юрист сопровождение процедур банкротства;2022-04-06;between1And3;RUR;90000.0;110000.0;fullDay;https://hh.ru/vacancy/54615979;Орион;55.670021;37.552479999999996
54736399;lawyer;юрист;2022-04-11;between1And3;RUR;60000.0;70000.0;fullDay;https://hh.ru/vacancy/54736399;Юридический центр ЛОГОС;55.647468;37.527822
54673820;lawyer;юрист;2022-04-08;between1And3;RUR;45000.0;80000.0;fullDay;https://hh.ru/vacancy/54673820;Jobers;;
52468227;lawyer;корпоративный юрист;2022-04-04;between1And3;RUR;55000.0;70000.0;fullDay;https://hh.ru/vacancy/52468227;Coral Club;55.741434;37.509173
54788866;lawyer;юрист судебно-претензионного отдела;2022-04-13;between1And3;RUR;45000.0;52000.0;fullDay;https://hh.ru/vacancy/54788866;Тепло-энергосервисная управляющая компания;55.746233;37.546093
54602959;lawyer;младший юрист;2022-04-05;between1And3;RUR;50000.0;;flexible;https://hh.ru/vacancy/54602959;Евсюков Илья Александрович;;
50080097;lawyer;юрист;2022-04-07;between1And3;RUR;60000.0;60000.0;fullDay;https://hh.ru/vacancy/50080097;Владимирский завод прецизионных сплавов;;
54592654;lawyer;помощник юриста;2022-04-05;between1And3;RUR;25000.0;50000.0;flexible;https://hh.ru/vacancy/54592654;Тихненко Дмитрий Сергеевич;55.773444;37.631640000000004
54604599;lawyer;миграционный юрист;2022-04-05;between1And3;RUR;60000.0;;fullDay;https://hh.ru/vacancy/54604599;Пункт Помощи;;
54557146;lawyer;юрист начального уровня;2022-04-04;between1And3;RUR;40000.0;50000.0;fullDay;https://hh.ru/vacancy/54557146;Лэс Эксперт;;
54630275;lawyer;помощник юриста;2022-04-06;between1And3;RUR;50000.0;50000.0;fullDay;https://hh.ru/vacancy/54630275;Папирус;55.68804;37.739537
54544339;lawyer;юрист/ юрист первичного приема;2022-04-04;between1And3;RUR;50000.0;120000.0;fullDay;https://hh.ru/vacancy/54544339;Md Group;55.740759999999995;37.635018
54617472;lawyer;юрист;2022-04-06;between1And3;RUR;50000.0;60000.0;fullDay;https://hh.ru/vacancy/54617472;Кадровое Агентство Уникальных Специалистов;;
54629791;lawyer;секретарь юридический/помощник юриста в юридической фирме;2022-04-06;between1And3;RUR;40000.0;50000.0;fullDay;https://hh.ru/vacancy/54629791;Молибога и Партнеры. Юридическая Фирма;55.738049;37.543731
54446611;lawyer;юрисконсульт общеправового отдела;2022-04-29;between1And3;RUR;80460.0;;fullDay;https://hh.ru/vacancy/54446611;УК ВЫСОТА 4884. СЕРВИС;55.868425;37.404627000000005
54517932;lawyer;юрисконсульт второй категории;2022-04-30;between1And3;RUR;52000.0;52000.0;fullDay;https://hh.ru/vacancy/54517932;Большой театр России;;
54446628;lawyer;юрисконсульт по взысканию задолженности;2022-04-27;between1And3;RUR;60000.0;;fullDay;https://hh.ru/vacancy/54446628;Группа КОМФОРТ;55.702678000000006;37.691773
51856335;lawyer;главный юрисконсульт;2022-04-26;between1And3;RUR;77000.0;;fullDay;https://hh.ru/vacancy/51856335;БАНК СГБ;55.759046;37.585754
54615960;lawyer;ведущий юрисконсульт по дебиторской задолженности (жкх);2022-04-30;between1And3;RUR;74000.0;;fullDay;https://hh.ru/vacancy/54615960;УК Преимущество;55.705583999999995;37.635314
55058259;lawyer;помощник арбитражного управляющего;2022-04-26;between1And3;RUR;;70000.0;fullDay;https://hh.ru/vacancy/55058259;Современная защита;55.732286;37.731883
54829357;lawyer;ведущий юрисконсульт;2022-04-26;between1And3;RUR;50000.0;;fullDay;https://hh.ru/vacancy/54829357;АНО Центр развития Среда возможностей;55.654208;37.593938
49639138;lawyer;главный юрисконсульт;2022-04-22;between1And3;RUR;;74000.0;fullDay;https://hh.ru/vacancy/49639138;ГБУ по эксплуатации высотных административных и жилых домов;55.756983999999996;37.635862
54976451;lawyer;юрисконсульт/младший юрисконсульт (суды, иски);2022-04-21;between1And3;RUR;35000.0;45000.0;fullDay;https://hh.ru/vacancy/54976451;Центр Долгового Управления;55.664471999999996;37.599238
52432557;lawyer;юрисконсульт (оспаривание кадастровой стоимости объектов недвижимости);2022-04-29;between1And3;RUR;56000.0;;fullDay;https://hh.ru/vacancy/52432557;АНО Центр развития Среда возможностей;55.750028;37.534397
54920794;lawyer;юрист судебно-претензионной работы (защита прав потребителей, жкх, арбитраж);2022-04-19;between1And3;RUR;45000.0;90000.0;fullDay;https://hh.ru/vacancy/54920794;Яковлев Д.В.;55.812186;37.577103
54975409;lawyer;специалист по работе с договорами (юрисконсульт);2022-04-27;between1And3;RUR;100000.0;100000.0;fullDay;https://hh.ru/vacancy/54975409;Управляющая Компания САМПА;55.791714;37.542328999999995
54867462;lawyer;юрисконсульт;2022-04-17;between1And3;RUR;20000.0;50000.0;fullDay;https://hh.ru/vacancy/54867462;Тихонова Яна Александровна;;
53546523;lawyer;юрисконсульт управления корпоративно-правовой работы;2022-04-22;between1And3;RUR;75000.0;100000.0;fullDay;https://hh.ru/vacancy/53546523;ПРОДИМЕКС;55.785252783000004;37.2414152274
54782803;lawyer;помощник юрисконсульта по взысканию задолженности;2022-04-26;between1And3;RUR;40000.0;;fullDay;https://hh.ru/vacancy/54782803;Группа КОМФОРТ;55.702678000000006;37.691773
54800704;lawyer;ведущий юрисконсульт;2022-04-13;between1And3;RUR;73000.0;;fullDay;https://hh.ru/vacancy/54800704;Россельхозбанк;55.752901;37.544809
54840480;lawyer;главный юрисконсульт;2022-04-15;between1And3;RUR;60000.0;;fullDay;https://hh.ru/vacancy/54840480;ФГБУ ИАЦ Судебного департамента;55.676402;37.883796999999994
54802007;lawyer;юрисконсульт судебного отдела (наследственные дела);2022-04-13;between1And3;RUR;60000.0;70000.0;fullDay;https://hh.ru/vacancy/54802007;Центр Долгового Управления;55.664471999999996;37.599238
54714824;lawyer;юрисконсульт 1 категории;2022-04-11;between1And3;RUR;55003.0;;fullDay;https://hh.ru/vacancy/54714824;Жилищник района Черемушки;55.667965;37.566449
54919010;lawyer;ведущий юрисконсульт;2022-04-19;between1And3;RUR;55000.0;;fullDay;https://hh.ru/vacancy/54919010;ГБУ Жилищник Таганского района;55.736899;37.659344
54802214;lawyer;помощник арбитражного управляющего;2022-04-13;between1And3;RUR;100000.0;180000.0;fullDay;https://hh.ru/vacancy/54802214;Аристократ;;
54293748;lawyer;юрисконсульт по взысканию дебиторской задолженности;2022-04-19;between1And3;RUR;;60000.0;fullDay;https://hh.ru/vacancy/54293748;ЖИЛЭНЕРГО;;
54584672;lawyer;юрисконсульт в юридической компании;2022-04-05;between1And3;RUR;60000.0;90000.0;fullDay;https://hh.ru/vacancy/54584672;РИЦ-Консалт;55.763406999999994;37.619234000000006
53562076;lawyer;юрисконсульт по корпоративным вопросам;2022-04-19;between1And3;RUR;75000.0;75000.0;fullDay;https://hh.ru/vacancy/53562076;Сибирская Промышленная Группа;55.66404;37.597971
54660031;lawyer;помощник юрисконсульта;2022-04-07;between1And3;RUR;40000.0;;fullDay;https://hh.ru/vacancy/54660031;Б-ФАРМ;;
54859894;lawyer;ведущий юрисконсульт;2022-04-16;between1And3;RUR;56000.0;58000.0;fullDay;https://hh.ru/vacancy/54859894;Государственное бюджетное учреждение города Москвы Жилищник района Бибирево;55.887624;37.597351
54572582;lawyer;помощник юриста со знанием английского языка (удалённо);2022-04-04;between1And3;RUR;50000.0;70000.0;fullDay;https://hh.ru/vacancy/54572582;Кумалагова Татьяна;;
51608083;lawyer;специалист / юрисконсульт (недвижимость);2022-04-05;between1And3;RUR;35000.0;40000.0;fullDay;https://hh.ru/vacancy/51608083;Машиностроительное конструкторское бюро Факел имени академика П.Д.Грушина;;
54033227;lawyer;ведущий юрисконсульт (земельно-имущественные отношения);2022-04-05;between1And3;RUR;;150000.0;fullDay;https://hh.ru/vacancy/54033227;Российские железные дороги;55.777955000000006;37.66362
54832347;lawyer;менеджер по маркетингу в юридическую компанию в сфере туризма;2022-04-14;between1And3;RUR;50000.0;100000.0;remote;https://hh.ru/vacancy/54832347;Юристы для турбизнеса Байбородин и партнеры;;
54571409;lawyer;ассистент руководителя;2022-04-04;between1And3;RUR;50000.0;70000.0;fullDay;https://hh.ru/vacancy/54571409;Юрист и Право;;
55048926;lawyer;корпоративный юрист;2022-04-28;between1And3;RUR;35000.0;45000.0;remote;https://hh.ru/vacancy/55048926;StickPeek;;
54931025;lawyer;юрист (удаленно);2022-04-28;between1And3;RUR;;60000.0;remote;https://hh.ru/vacancy/54931025;EXMAIL;;
54951789;lawyer;корпоративный юрист;2022-04-29;between1And3;RUR;80000.0;150000.0;fullDay;https://hh.ru/vacancy/54951789;НЬЮЭРАМЕДИА;55.749511;37.537083
55035451;lawyer;юрист (по корпоративной работе);2022-05-01;between1And3;RUR;95000.0;95000.0;fullDay;https://hh.ru/vacancy/55035451;НТИ;;
55129272;lawyer;юрисконсульт;2022-04-28;between1And3;RUR;;100000.0;fullDay;https://hh.ru/vacancy/55129272;Эксмо, издательство;55.778968000000006;37.512155
54958114;lawyer;юрисконсульт / юрист в единственном лице / ведущий юрист;2022-04-29;between1And3;RUR;;100000.0;fullDay;https://hh.ru/vacancy/54958114;Серебряный Дождь, Радиостанция;55.794233999999996;37.559765999999996
54709692;lawyer;юрисконсульт;2022-04-29;between1And3;RUR;100000.0;;fullDay;https://hh.ru/vacancy/54709692;Трансэлектромонтаж;;
55105311;lawyer;помощник юриста;2022-04-27;between1And3;RUR;85000.0;;fullDay;https://hh.ru/vacancy/55105311;Никс;55.8118769592;37.6257739786
54901876;lawyer;юрист корпоративный (интеллектуальная собственность);2022-04-30;between1And3;RUR;;110000.0;fullDay;https://hh.ru/vacancy/54901876;Кью Лаб;55.753377;37.640533000000005
